time,FOL_X,FOL_Y,FOL_Z,FOR_X,FOR_Y,FOR_Z,FVL_X,FVL_Y,FVL_Z,FVR_X,FVR_Y,FVR_Z,EOL,EOR,PPLX,PPLY,PPRX,PPRY,AOIName,PCL_X,PCL_Y,PCL_Z,PCR_X,PCR_Y,PCR_Z
2.955560,-3.772721,2.798732,1.006023,-4.037070,-2.903093,0.986974,0.977783,0.049957,-0.203506,0.977158,-0.027145,-0.210693,0.923915,0.922011,0.394421,0.306242,-0.061230,0.263754,NULL,4.687301,46.696453,81.001442,4.496375,5.946861,-16.715097
2.977783,-3.769953,2.800449,1.028015,-4.082515,-2.897310,1.015262,0.985474,0.022476,-0.168289,0.984009,-0.026428,-0.176147,0.907510,0.911757,0.386801,0.333660,-0.065746,0.287536,NULL,4.698753,46.754032,81.020485,4.435373,6.060105,-16.733221
3.000005,-3.742203,2.798815,1.038113,-4.105763,-2.893790,1.040923,0.989090,0.031967,-0.143738,0.989761,-0.019547,-0.141296,0.857589,0.900451,0.390827,0.353834,-0.066738,0.313448,NULL,4.628842,46.716202,80.965996,4.496708,6.073390,-16.774565
﻿3.022227,-3.772974,2.801547,1.040549,-4.041635,-2.898348,1.024944,0.989853,-0.008392,-0.141815,0.990265,-0.027573,-0.136429,0.884153,0.914987,0.378430,0.350498,-0.065000,0.313904,NULL,4.629235,46.745312,80.954842,4.539109,6.043010,-16.770908
3.044450,-3.778400,2.804472,1.046217,-4.052270,-2.899346,1.026288,0.986618,0.022736,-0.161423,0.988617,-0.030685,-0.147217,0.875253,0.915190,0.384731,0.348506,-0.065312,0.309789,NULL,4.649228,46.774914,80.952385,4.557815,6.062421,-16.788971
3.066672,-3.755913,2.805937,1.038609,-4.044065,-2.899832,1.024567,0.987427,0.003906,-0.157959,0.989532,-0.019470,-0.142975,0.936042,0.915493,0.377852,0.347286,-0.061650,0.311174,NULL,4.662175,46.807545,80.938622,4.627257,6.047285,-16.747133
3.088894,-3.755754,2.806770,1.038876,-4.039691,-2.899587,1.024298,0.987534,0.000732,-0.157333,0.989365,-0.019394,-0.144150,0.894102,0.913300,0.376369,0.347628,-0.061787,0.311376,NULL,4.678398,46.845608,80.932411,4.695686,5.998258,-16.669706
3.111116,-3.757560,2.807236,1.039264,-4.039617,-2.899265,1.024298,0.987534,0.001709,-0.157349,0.989212,-0.019653,-0.145157,0.938182,0.926027,0.376328,0.347628,-0.062095,0.311100,NULL,4.697225,46.889919,80.938011,4.714016,5.972652,-16.606358
3.133339,-3.759204,2.807846,1.039507,-4.050930,-2.898209,1.026766,0.987671,-0.001144,-0.156525,0.989563,-0.021759,-0.142380,0.910833,0.910163,0.375129,0.347730,-0.063571,0.311859,NULL,4.727035,46.947323,80.936623,4.723638,5.990547,-16.549795
3.155561,-3.838162,2.817618,1.062157,-4.119824,-2.899631,1.045049,0.986740,0.008575,-0.162033,0.989960,-0.023727,-0.139313,0.903357,0.913473,0.372444,0.349877,-0.063686,0.314693,NULL,4.762609,47.009533,80.928108,4.775511,5.988573,-16.472174
3.177783,-4.365747,2.843044,1.182309,-4.186095,-2.904892,1.071852,0.000000,-0.000000,0.000000,0.985550,-0.033859,-0.165939,0.578255,0.813877,0.000000,0.000000,-0.063375,0.315498,NULL,4.794872,47.084095,80.924843,4.861533,5.969107,-16.416842
3.222228,-3.940854,3.015764,0.777945,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,4.887046,47.232082,80.923378,5.094797,5.948015,-16.323269
3.311117,-3.819297,2.920154,0.909254,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,5.087930,47.603573,80.928368,5.652507,5.860493,-16.093899
3.333339,-3.793261,2.956599,0.971204,-4.140902,-2.879912,1.043149,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.171714,0.000000,0.000000,0.000000,0.000000,NULL,5.137051,47.703476,80.921883,5.786344,5.839142,-16.054697
3.355561,-3.776241,2.880283,1.050192,-4.096167,-2.849928,1.052884,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.255110,0.292199,0.000000,0.000000,0.000000,0.000000,NULL,5.188700,47.823105,80.915169,5.943266,5.808338,-16.014471
3.377784,-3.786853,2.882895,1.049506,-4.026475,-2.846950,1.033759,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.388220,0.545096,0.000000,0.000000,0.000000,0.000000,NULL,5.241657,47.936188,80.915855,6.130695,5.781168,-15.986339
3.400006,-3.816848,2.886665,1.057723,-4.050461,-2.845911,1.035236,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.384632,0.642647,0.000000,0.000000,0.000000,0.000000,NULL,5.285200,48.061172,80.908730,6.307206,5.762228,-15.983198
3.422228,-3.790293,2.884271,1.050877,-4.002944,-2.844972,1.020906,0.977005,-0.103531,-0.186386,0.985092,-0.098267,-0.141159,0.441531,0.740257,0.290364,0.340202,-0.124511,0.316876,NULL,5.331095,48.180618,80.917213,6.471647,5.743759,-16.021084
3.444451,-3.794962,2.884183,1.049176,-3.961185,-2.842937,1.009427,0.980118,-0.132889,-0.147324,0.984940,-0.103958,-0.138138,0.535609,0.835340,0.282971,0.349222,-0.126999,0.316360,NULL,5.376326,48.302891,80.935463,6.705418,5.742679,-16.080715
3.466673,-3.784291,2.885996,1.044197,-3.975612,-2.841046,1.014198,0.978241,-0.118240,-0.170441,0.984497,-0.085068,-0.153366,0.595287,0.850762,0.285048,0.340619,-0.123324,0.312873,NULL,5.408632,48.429970,80.954155,6.950213,5.738192,-16.159847
3.488895,-3.784862,2.884720,1.043402,-3.960700,-2.840311,1.011703,0.979202,-0.121124,-0.162735,0.986420,-0.078354,-0.144287,0.663838,0.854646,0.285316,0.342242,-0.121772,0.316268,NULL,5.441471,48.557034,80.973015,7.159607,5.754420,-16.294304
3.511117,-3.780774,2.881055,1.043985,-3.952976,-2.839353,1.008853,0.978012,-0.144073,-0.150726,0.985703,-0.077759,-0.149399,0.753932,0.899632,0.282069,0.346790,-0.122194,0.313936,NULL,5.467684,48.688927,81.002449,7.309068,5.804137,-16.488878
3.533340,-3.792618,2.881117,1.044742,-3.951082,-2.842888,1.006279,0.976868,-0.125717,-0.172897,0.985397,-0.085999,-0.146851,0.778598,0.908018,0.286882,0.339137,-0.121798,0.313095,NULL,5.487949,48.820095,81.054893,7.388907,5.865274,-16.728294
3.555562,-3.794742,2.883708,1.043909,-3.962169,-2.847011,1.003890,0.980057,-0.108948,-0.166107,0.982513,-0.091019,-0.162399,0.763062,0.907073,0.289451,0.340159,-0.120259,0.304684,NULL,5.513071,48.953236,81.104622,7.505972,6.014890,-16.954042
3.577784,-3.796571,2.881676,1.041879,-4.008667,-2.849256,1.014255,0.981781,-0.103302,-0.159409,0.986176,-0.072937,-0.148727,0.757079,0.892049,0.292552,0.340453,-0.114067,0.308498,NULL,5.551144,49.089020,81.135139,7.775302,6.161281,-17.148817
3.600007,-3.793181,2.881288,1.040837,-4.031114,-2.850519,1.016600,0.981369,-0.101074,-0.163345,0.984680,-0.070496,-0.159454,0.766688,0.894010,0.293288,0.338972,-0.112761,0.303095,NULL,5.599326,49.223114,81.149757,8.125367,6.281520,-17.299093
3.622229,-3.792044,2.880788,1.037003,-4.053183,-2.851076,1.020093,0.981812,-0.099411,-0.161697,0.987457,-0.055099,-0.147858,0.772963,0.890197,0.294023,0.336769,-0.108142,0.305419,NULL,5.669655,49.349964,81.151314,8.478129,6.381609,-17.394165
3.644451,-3.788869,2.877568,1.033888,-4.030434,-2.850868,1.013796,0.981720,-0.107864,-0.156769,0.984085,-0.075470,-0.160828,0.772963,0.890197,0.294122,0.336354,-0.113777,0.300780,NULL,5.746626,49.475361,81.126595,8.893029,6.448504,-17.449932
3.666673,-3.788353,2.877676,1.033177,-4.018785,-2.848665,1.011452,0.981781,-0.106277,-0.157486,0.985687,-0.061279,-0.157013,0.802868,0.904649,0.294428,0.335693,-0.111319,0.302089,NULL,5.831954,49.589619,81.088844,9.316641,6.423492,-17.446445
3.688896,-3.788170,2.877551,1.032372,-4.029234,-2.847350,1.015466,0.981857,-0.103134,-0.159073,0.985703,-0.064911,-0.155457,0.803659,0.900311,0.295327,0.334693,-0.113412,0.303879,NULL,5.913712,49.691513,81.036751,9.714696,6.283978,-17.451580
3.711118,-3.788170,2.877502,1.032291,-4.020502,-2.846619,1.015689,0.981918,-0.101639,-0.159637,0.984802,-0.073364,-0.157364,0.779118,0.884725,0.295767,0.334545,-0.116217,0.305070,NULL,5.987113,49.788010,80.971016,10.090615,6.057544,-17.497522
3.733340,-3.786621,2.877014,1.033876,-3.945655,-2.841676,1.003545,0.985580,-0.086380,-0.145432,0.986069,-0.078079,-0.146851,0.809142,0.890496,0.300362,0.340275,-0.120265,0.312075,NULL,6.039058,49.882690,80.888298,10.463467,5.723166,-17.543505
3.755563,-3.805608,2.879298,1.042178,-3.957807,-2.839842,1.012138,0.984589,-0.092148,-0.148590,0.986160,-0.056839,-0.155716,0.833082,0.881343,0.297543,0.342373,-0.115925,0.313720,NULL,6.076175,49.973621,80.820381,10.809298,5.408431,-17.595976
3.777785,-3.815038,2.880216,1.046085,-3.953732,-2.838943,1.014269,0.984985,-0.101242,-0.139725,0.987106,-0.058258,-0.149048,0.798951,0.902305,0.294736,0.346184,-0.116965,0.318049,NULL,6.117526,50.066071,80.769264,11.096181,5.161266,-17.626200
3.800007,-3.841972,2.884775,1.061075,-3.971710,-2.830985,1.025911,0.984894,-0.091599,-0.146851,0.987198,-0.069794,-0.143341,0.825174,0.899446,0.294518,0.350903,-0.126400,0.325719,NULL,6.144637,50.156086,80.718513,11.312129,4.989651,-17.654804
3.822229,-3.852321,2.886081,1.063377,-3.974989,-2.832768,1.028325,0.984970,-0.097137,-0.142776,0.989746,-0.063705,-0.127747,0.815223,0.905011,0.292295,0.352057,-0.123474,0.331540,NULL,6.160594,50.234737,80.688087,11.538969,4.853129,-17.659979
3.844452,-3.827707,2.885490,1.058400,-3.953966,-2.830389,1.023930,0.981857,-0.109161,-0.154999,0.989532,-0.076797,-0.122086,0.870713,0.904434,0.288939,0.348783,-0.128656,0.333585,NULL,6.161744,50.308968,80.667000,11.770164,4.732542,-17.687164
3.866674,-3.837102,2.885781,1.061357,-3.944582,-2.830345,1.023303,0.982925,-0.100281,-0.154236,0.988220,-0.078842,-0.131042,0.878278,0.899960,0.291304,0.349739,-0.129208,0.331986,NULL,6.154759,50.378040,80.664238,11.947680,4.642520,-17.721348
3.888896,-3.832752,2.885627,1.059366,-3.953907,-2.830248,1.025885,0.982681,-0.106125,-0.151840,0.989441,-0.072525,-0.125427,0.875741,0.900276,0.289751,0.349519,-0.127595,0.334060,NULL,6.146859,50.444962,80.671761,12.139072,4.622180,-17.736723
3.911119,-3.831604,2.885706,1.059227,-3.953907,-2.830205,1.025885,0.983307,-0.099457,-0.152283,0.989456,-0.072403,-0.125412,0.884564,0.906202,0.291450,0.349519,-0.127595,0.334060,NULL,6.136544,50.518646,80.681404,12.352291,4.628846,-17.726871
3.933341,-3.830385,2.885922,1.058839,-3.954880,-2.829697,1.026111,0.982880,-0.103134,-0.152649,0.989517,-0.072891,-0.124619,0.890573,0.914526,0.290275,0.349299,-0.128120,0.334315,NULL,6.112298,50.575752,80.699608,12.519595,4.670791,-17.713219
3.955563,-3.829570,2.886035,1.058482,-3.956011,-2.829019,1.026267,0.983139,-0.100189,-0.152863,0.989594,-0.072708,-0.124115,0.890353,0.908691,0.290953,0.349110,-0.128602,0.334389,NULL,6.080049,50.635662,80.725349,12.648582,4.706396,-17.744921
3.977785,-3.829381,2.886995,1.057645,-3.957369,-2.828539,1.026675,0.983063,-0.103058,-0.151520,0.989761,-0.069946,-0.124298,0.898352,0.901287,0.289446,0.348828,-0.128201,0.334389,NULL,6.045802,50.684597,80.755836,12.763047,4.807975,-17.783264
4.000008,-3.829294,2.887717,1.055792,-3.959537,-2.828539,1.026675,0.984558,-0.095383,-0.146759,0.989853,-0.068985,-0.124115,0.920730,0.908013,0.290953,0.348828,-0.127974,0.334060,NULL,6.008227,50.734726,80.789131,12.891331,4.920680,-17.768637
4.022230,-3.829201,2.888016,1.054697,-3.960494,-2.828539,1.026675,0.985001,-0.094513,-0.144287,0.988953,-0.068024,-0.131638,0.892058,0.912782,0.290953,0.348700,-0.127744,0.331584,NULL,5.973378,50.790276,80.829750,13.009073,5.055952,-17.742252
4.044452,-3.800495,2.874559,1.046040,-3.955187,-2.840317,1.025012,0.984985,-0.080338,-0.152771,0.989517,-0.051163,-0.134995,0.881942,0.905383,0.304158,0.344783,-0.114162,0.329977,NULL,5.940880,50.843094,80.872169,13.086830,5.215122,-17.704557
4.066674,-3.716884,2.788417,1.051819,-4.012202,-2.914528,1.061794,0.994644,0.057404,-0.085785,0.993896,0.070435,-0.084869,0.882575,0.895998,0.406761,0.386443,-0.025343,0.361747,NULL,5.909068,50.896389,80.918861,13.155340,5.387270,-17.646370
4.088896,-3.758556,2.766805,1.065643,-3.948290,-2.935482,1.053525,0.991638,0.110107,-0.067108,0.991974,0.096069,-0.082123,0.806187,0.893212,0.440047,0.396744,-0.002313,0.366802,NULL,5.884518,50.940819,80.968254,13.259498,5.522494,-17.538500
4.111118,-3.736778,2.768082,1.053441,-3.928549,-2.935202,1.045543,0.991806,0.105469,-0.072052,0.991135,0.095856,-0.091888,0.847482,0.914170,0.436562,0.389188,-0.002549,0.361085,NULL,5.863547,50.989098,81.016670,13.301768,5.660847,-17.448141
4.133340,-3.730887,2.771083,1.050025,-3.947127,-2.937715,1.047032,0.991470,0.092163,-0.092010,0.991852,0.099304,-0.079742,0.878409,0.915824,0.429865,0.381403,0.000246,0.362648,NULL,5.845543,51.043537,81.064598,13.300344,5.831294,-17.357792
4.155562,-3.719623,2.771945,1.045125,-3.962647,-2.940868,1.048860,0.991776,0.101730,-0.077499,0.992065,0.088211,-0.089493,0.915133,0.915977,0.431630,0.383785,-0.000562,0.358649,NULL,5.830651,51.099445,81.101021,13.365677,5.962905,-17.238565
4.177784,-3.717687,2.772508,1.044022,-3.964633,-2.941196,1.049193,0.990967,0.102997,-0.085724,0.992355,0.085068,-0.089310,0.933138,0.924757,0.431305,0.380834,-0.001198,0.358649,NULL,5.817456,51.153347,81.126747,13.393728,6.036746,-17.135384
4.200006,-3.709577,2.773319,1.041089,-3.954680,-2.940878,1.045389,0.990585,0.102142,-0.091064,0.991821,0.075607,-0.102768,0.934120,0.942271,0.430036,0.378321,-0.004014,0.353573,NULL,5.808503,51.207687,81.155098,13.410667,6.135436,-17.053068
4.222228,-3.712052,2.773325,1.039073,-4.025569,-2.941341,1.057082,0.991760,0.095215,-0.085663,0.992538,0.081360,-0.090683,0.954907,0.941719,0.428157,0.377817,-0.002307,0.353895,NULL,5.808400,51.270805,81.174294,13.455175,6.261746,-16.949152
﻿4.244450,-3.708882,2.773107,1.038951,-3.994803,-2.941060,1.047704,0.991913,0.091339,-0.088028,0.992889,0.082993,-0.085190,0.947759,0.952039,0.427151,0.377570,-0.001945,0.353617,NULL,5.817633,51.331047,81.185493,13.554429,6.374560,-16.799671
4.266672,-3.610002,2.773279,1.010257,-3.938367,-2.937932,1.032292,0.990158,0.108780,-0.087921,0.991684,0.082001,-0.099106,0.967074,0.943974,0.428483,0.372403,-0.004391,0.347315,NULL,5.841212,51.399975,81.190620,13.682333,6.469097,-16.626072
4.288894,-3.795156,2.779982,1.056027,-4.133087,-2.946835,1.082245,0.989899,0.058792,-0.128937,0.991486,0.064362,-0.113174,0.799974,0.858801,0.414649,0.363189,-0.003447,0.348004,NULL,5.872620,51.471668,81.179024,13.855024,6.545827,-16.448742
4.311116,-3.724005,2.862530,0.995839,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,0.413549,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,5.915478,51.545006,81.156517,14.101552,6.537747,-16.224655
4.333338,-3.786706,2.820099,0.853339,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,0.102567,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,5.964722,51.620510,81.127327,14.353142,6.478257,-15.989382
4.466671,-3.951036,2.922154,0.660442,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,6.309739,52.050259,80.691353,16.437487,5.108776,-14.441773
4.555559,-3.894756,2.945644,0.711896,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,6.484012,52.234886,80.543556,17.060635,4.584710,-13.926770
4.577781,-3.890714,3.088674,0.791196,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,6.514963,52.254810,80.521568,17.199963,4.496375,-13.889812
4.622225,-3.734358,2.855216,0.984451,-3.982482,-2.850623,1.044412,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.100000,0.168062,0.000000,0.000000,0.000000,0.000000,NULL,6.575321,52.254444,80.491768,17.287048,4.362578,-13.951226
4.644447,-3.718508,2.875752,1.027733,-4.207793,-2.854849,1.088371,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.440051,0.346141,0.000000,0.000000,0.000000,0.000000,NULL,6.600194,52.247669,80.477119,17.325901,4.286401,-14.067828
4.666669,-3.858648,2.868823,1.054993,-4.032918,-2.846715,1.039272,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.420579,0.488373,0.000000,0.000000,0.000000,0.000000,NULL,6.624517,52.240803,80.466164,17.276440,4.281900,-14.179283
4.688891,-3.865427,2.867783,1.053388,-4.039913,-2.847176,1.034549,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.422713,0.618370,0.000000,0.000000,0.000000,0.000000,NULL,6.650680,52.222694,80.463753,17.238705,4.297227,-14.263953
4.711113,-3.787308,2.864450,1.031285,-3.955933,-2.846158,1.013109,0.989166,-0.008316,-0.146469,0.990082,-0.036987,-0.135513,0.549803,0.773721,0.330554,0.338168,-0.105620,0.320647,NULL,6.681495,52.194832,80.449532,17.236988,4.249135,-14.327290
4.733335,-3.764563,2.862174,1.023477,-4.023050,-2.844515,1.025906,0.988525,-0.012680,-0.150482,0.988464,-0.053131,-0.141800,0.661446,0.829053,0.330486,0.334952,-0.112292,0.316885,NULL,6.698141,52.158142,80.435463,17.198273,4.145419,-14.400166
4.755557,-3.797968,2.859213,1.028445,-3.910691,-2.840796,1.002991,0.990219,-0.018814,-0.138199,0.986404,-0.048309,-0.156998,0.710937,0.842247,0.331842,0.336344,-0.112143,0.314603,NULL,6.704412,52.114906,80.421577,17.151230,4.060561,-14.477517
4.777779,-3.792634,2.858908,1.026679,-3.951816,-2.841600,1.012909,0.990387,-0.021347,-0.136642,0.986801,-0.050323,-0.153885,0.822832,0.871620,0.331272,0.336344,-0.112669,0.315898,NULL,6.710838,52.064255,80.405495,17.060364,3.976857,-14.557525
4.800001,-3.795302,2.858730,1.027562,-3.972545,-2.842258,1.014519,0.990356,-0.022141,-0.136703,0.987335,-0.041672,-0.152985,0.829461,0.869510,0.331259,0.336571,-0.109957,0.313802,NULL,6.724103,52.007549,80.399879,16.888029,3.938212,-14.636576
4.822223,-3.800743,2.858312,1.029616,-3.967020,-2.842497,1.011714,0.990112,-0.023758,-0.138153,0.987885,-0.046112,-0.148163,0.860138,0.870512,0.331272,0.336798,-0.110974,0.314043,NULL,6.734235,51.943367,80.388618,16.669273,3.941886,-14.707688
4.844445,-3.819008,2.855826,1.034547,-3.913231,-2.838019,0.999756,0.991547,-0.032028,-0.125702,0.988907,-0.031296,-0.145172,0.891528,0.881222,0.331474,0.340950,-0.109431,0.315205,NULL,6.728010,51.868942,80.364677,16.553934,3.848285,-14.791928
4.866667,-3.778536,2.796187,1.027863,-4.017719,-2.887392,1.031891,0.981583,0.107544,-0.157867,0.989014,0.030624,-0.144516,0.888348,0.896894,0.413462,0.336055,-0.056530,0.320803,NULL,6.719003,51.789711,80.349449,16.379389,3.718396,-14.907420
4.888889,-3.766860,2.773212,1.028183,-3.937551,-2.903040,1.015637,0.980576,0.143402,-0.133774,0.990143,0.068146,-0.122269,0.809342,0.856164,0.441299,0.346240,-0.033842,0.328538,NULL,6.707054,51.696484,80.355965,16.128805,3.663980,-15.078935
4.911111,-3.767561,2.770639,1.029291,-3.991585,-2.909262,1.029390,0.977890,0.158356,-0.136536,0.989655,0.075165,-0.122116,0.912894,0.865749,0.447472,0.346494,-0.027596,0.329624,NULL,6.690858,51.601650,80.365700,15.933090,3.665749,-15.226381
4.933333,-3.766925,2.766954,1.029411,-3.949721,-2.910695,1.019632,0.975998,0.163498,-0.143829,0.989853,0.073364,-0.121674,0.932649,0.873900,0.451674,0.344789,-0.026829,0.329496,NULL,6.673099,51.508705,80.396126,15.756177,3.661206,-15.339793
4.955555,-3.766767,2.763289,1.029359,-3.994695,-2.914075,1.028133,0.978714,0.161484,-0.126556,0.987961,0.066223,-0.139725,0.950428,0.891357,0.454266,0.349820,-0.026587,0.322852,NULL,6.664966,51.415604,80.455086,15.536871,3.669601,-15.450142
4.977777,-3.766437,2.762485,1.028426,-3.985806,-2.914958,1.025618,0.977615,0.155472,-0.141693,0.985825,0.066360,-0.154068,0.963137,0.874769,0.452944,0.344682,-0.025885,0.318106,NULL,6.656429,51.322441,80.520332,15.327669,3.714810,-15.502065
5.000000,-3.766831,2.761473,1.027527,-3.971196,-2.915303,1.021752,0.978180,0.156525,-0.136536,0.987335,0.075974,-0.139206,0.965782,0.905178,0.454094,0.345312,-0.022845,0.322061,NULL,6.648918,51.216278,80.593452,15.135258,3.742636,-15.506494
5.022222,-3.766683,2.761763,1.027257,-3.971233,-2.916686,1.021529,0.976974,0.160202,-0.140793,0.987488,0.072495,-0.140030,0.978660,0.887242,0.454813,0.343875,-0.022792,0.321660,NULL,6.638500,51.123970,80.664406,14.851325,3.794689,-15.528321
5.044444,-3.766683,2.761763,1.026942,-3.972254,-2.917395,1.021684,0.976410,0.161896,-0.142838,0.987274,0.072266,-0.141617,0.959786,0.890821,0.455233,0.343058,-0.022337,0.321139,NULL,6.622682,51.032570,80.751137,14.556295,3.847363,-15.566709
5.066666,-3.766866,2.760837,1.026790,-3.987222,-2.918106,1.021306,0.975708,0.160858,-0.148651,0.988358,0.072083,-0.133865,0.994128,0.891269,0.455587,0.341229,-0.021934,0.320553,NULL,6.605953,50.916832,80.840126,14.254784,3.914477,-15.610431
5.088888,-3.766885,2.760066,1.026102,-3.986908,-2.918916,1.021013,0.974854,0.166031,-0.148560,0.987534,0.074051,-0.138809,0.966500,0.893029,0.457613,0.340693,-0.020781,0.318897,NULL,6.593482,50.835003,80.877190,14.044312,3.917236,-15.674906
5.111110,-3.770064,2.752094,1.019051,-3.986438,-2.924861,1.016774,0.974380,0.169601,-0.147644,0.986465,0.082336,-0.141708,0.963061,0.897052,0.464616,0.335172,-0.014060,0.314777,NULL,6.562486,50.699955,80.954750,13.583306,3.934243,-15.829435
5.133332,-3.769757,2.751430,1.021831,-3.983502,-2.930212,1.011636,0.970047,0.182373,-0.160446,0.986389,0.078857,-0.144241,0.951677,0.907585,0.468771,0.333344,-0.011032,0.310706,NULL,6.541423,50.559532,81.032570,13.009941,4.011090,-16.032488
5.155554,-3.771755,2.747078,1.020154,-3.988773,-2.936066,1.011069,0.966629,0.202484,-0.156860,0.988235,0.066269,-0.137817,0.925219,0.896336,0.477915,0.332875,-0.010212,0.311357,NULL,6.528549,50.422859,81.107460,12.410084,4.112621,-16.220594
